"id","user","userID","game","gameIndex","achieved","total","percent","common","mangled","passphrase","random","overallTendency","overallRatings","overallScores","overallGuessesLog10","overallGuesses","commonTendency","commonRatings","commonScores","commonGuessesLog10","commonGuesses","mangledTendency","mangledRatings","mangledScores","mangledGuessesLog10","mangledGuesses","passphraseTendency","passphraseRatings","passphraseScores","passphraseGuessesLog10","passphraseGuesses","randomTendency","randomRatings","randomScores","randomGuessesLog10","randomGuesses"
"186","l3bBmPJzRAaXn7umtJIUK125OPk2","90","-KYFBPuSQNMWWSyqNcqf","1","2775","4000","70","12","12","7","9","-0.725","2","2.725","6.301324611637213","2175964446.05","-0.3333333333333333","1.6666666666666667","2","4.018307161468301","13610.333333333334","-0.4166666666666667","1.5833333333333333","2","4.839980836752483","135937.33333333334","-2.2857142857142856","1.2857142857142858","3.5714285714285716","8.005839706172756","268110466","-0.4444444444444444","3.5555555555555554","4","9.968072282625533","9462223334.222221"
"187","l3bBmPJzRAaXn7umtJIUK125OPk2","90","-KYFCWQ7n4ZxL7OwCV6Q","2","1325","1400","95","2","3","6","3","0.07142857142857142","3.2857142857142856","3.2142857142857144","7.427041691401258","2188496542.857143","0","2","2","4.074642865083695","13110.5","0.3333333333333333","2.3333333333333335","2","4.859707801317143","90007.66666666667","0.16666666666666666","4","3.8333333333333335","8.562789516826845","527774225.6666667","-0.3333333333333333","3.6666666666666665","4","9.957812481512578","9157336667.333334"
"188","l9JNuTtKJNfYTfILr7mCY0mklqI3","91","-Ke3etDZlSMpfLy_2_WB","1","1950","2700","73","10","6","5","6","-0.07407407407407407","2.6666666666666665","2.740740740740741","6.343287952995827","2281374740.296296","-0.6","1.3","1.9","3.9765483850658017","13412.5","1.5","3.5","2","4.934846880149492","146153.16666666666","-1.8","2","3.8","8.378841919814366","319221387.6","0.6666666666666666","4.666666666666667","4","10.000000000043428","10000000001"
"189","mbQFZfGFe7aP3ZUkwhcHESUbSbg1","92","-Kb_-6qgytr7albsFhj2","1","2650","3600","74","8","14","8","6","-1.0555555555555556","1.6388888888888888","2.6944444444444446","6.12636830420853","1218547331.0833333","-1","1","2","4.0032474753880996","13204.125","-0.6428571428571429","1.3571428571428572","2","4.721851929861182","94491","-1.625","2","3.625","8.025401681710214","160983176","-1.3333333333333333","2.6666666666666665","4","9.702356446110665","7096401667.333333"
"190","mcmhJRUNyNae4FfnN50mgD0QAAT2","93","-KdCYStMr8f4aq9KDGlt","1","2025","3700","55","10","11","7","9","-1.8108108108108107","1","2.810810810810811","6.420303337693915","2170666729.5675673","-1","1","2","4.120226845550514","16201.9","-1","1","2","4.4707971492819505","47987.63636363636","-2.7142857142857144","1","3.7142857142857144","8.300800007478948","430109872","-3","1","4","9.89606514941285","8589245556.333333"
"191","mgAnERU3l0RG16sBhUIjmYtKrNr1","94","-KbOzsNw8BfNbEmgpwiS","1","1950","2400","82","6","8","6","4","0.5","3.25","2.75","6.2909585349260055","1757267981.5833333","0.6666666666666666","2.6666666666666665","2","4.185387840786588","18070.166666666668","1.25","3.25","2","4.596061039658998","84885.625","-0.3333333333333333","3.3333333333333335","3.6666666666666665","8.183698246009822","362274008","0","4","4","10.000000000043428","10000000001"
"192","nGabMp1wqoP4slMEY7PzVhlMxwk1","95","-KZHmLyLlBWbPcVWfY9T","1","1725","2200","79","3","10","2","7","-0.5","2.272727272727273","2.772727272727273","6.559112118856393","3213219824.8636365","0","2","2","4.11357169882631","15674.333333333334","0.1","2.1","2","4.630745630223094","81518.1","-0.5","3","3.5","7.826147607913381","344986968","-1.5714285714285714","2.4285714285714284","4","10.000000000043428","10000000001"
"193","oaNTpEvs4bMOPZxycCvmT6FKsVA3","96","-KYFTNS9CooUbVPWjxci","1","2600","3700","71","5","12","9","11","-0.7027027027027027","2.4324324324324325","3.135135135135135","7.423659180769445","3112785008.243243","-1","1","2","4.001270207585668","13194.4","0.5833333333333334","2.8333333333333335","2.25","5.656490241967734","17341596.166666668","-2.111111111111111","1.7777777777777777","3.888888888888889","8.532350638494506","551653352","-0.8181818181818182","3.1818181818181817","4","10.000000000043428","10000000001"
"194","oaNTpEvs4bMOPZxycCvmT6FKsVA3","96","-KYFl7bNCTb-3updd-aq","2","2925","3300","89","6","9","12","6","-0.21212121212121213","2.8484848484848486","3.0606060606060606","6.950504841866822","1973813060.6969697","-0.16666666666666666","1.6666666666666667","1.8333333333333333","3.8764424617305413","13630.166666666666","0.4444444444444444","2.4444444444444446","2","4.841479362828148","134585.33333333334","-0.5833333333333334","3.4166666666666665","4","8.54455756212567","427878162.3333333","-0.5","3.5","4","10.000000000043428","10000000001"
"195","pdbxuTe21eZakjwD4pUS8QjMw8y2","97","-KYFgkcvoM52SF0ZgXUp","1","2125","2600","82","9","6","4","7","-0.11538461538461539","2.6923076923076925","2.8076923076923075","6.314246073874285","2403546061.9615383","0","2","2","4.068163227662831","13744.333333333334","0.5","2.5","2","4.316160026246318","25296.333333333332","-1.5","2.25","3.75","8.124201089067233","258978032","0","4","4","9.880452051145587","8779430000.857143"
"196","pfmRA0bn0Xdry24BDrMC9kmnXQh2","98","-KYF2HJqii17rLGY80bY","1","1900","2300","83","2","8","5","8","-0.2608695652173913","2.8260869565217392","3.0869565217391304","7.252149109362958","3565791263.826087","-1","1","2","4.174221853012805","17615","0.25","2.25","2","4.638365587717352","73688.75","-0.8","3","3.8","8.268812221447238","402514864","-0.25","3.75","4","10.000000000043428","10000000001"
"197","qMrJJbyhe2SKkmExdzNcMlMVC1D3","99","-KYF1xV_9QOTX2QvPLW9","1","1850","2700","69","10","3","4","10","-1.1111111111111112","1.8888888888888888","3","6.964381829358263","3684806863.148148","-0.7","1.3","2","4.147720782433812","15166.1","0.6666666666666666","2.6666666666666665","2","4.635094758079739","71581","-2.75","1","3.75","8.185872101075677","329352223","-1.4","2.6","4","9.991232888979303","9817201000.9"
"198","qlRAWBh7EEOd5kCEjYLqLz6j67u2","100","-KcsLnp6f4NlGZhOEskh","1","1575","1800","88","3","8","3","4","0.05555555555555555","2.7222222222222223","2.6666666666666665","6.35217246552483","2272983655.7222223","0.3333333333333333","2.3333333333333335","2","4.0226528932195","13756.666666666666","0.375","2.25","1.875","4.648060884774921","132285.125","-0.3333333333333333","3.3333333333333335","3.6666666666666665","8.362219540471783","304202082.6666667","-0.5","3.5","4","10.000000000043428","10000000001"
"199","rLkKTDzQFLQcBjdZreGzqDsXuIm2","101","-KgAL1BXorupGd5XBXjL","1","2625","4000","66","11","5","9","15","-0.925","2.225","3.15","7.355398972848384","3885702202.25","0.18181818181818182","2","1.8181818181818181","3.832725546114864","10756.363636363636","0.6","2.6","2","4.753419129091713","79601","-2","2","4","8.698764695617996","603063527.7777778","-1.6","2.4","4","10.000000000043428","10000000001"
"200","tANwDFCCfwdUgzh0Rva1Tf7Yazi1","102","-Ke9krP7uoJqRDjeLlpD","1","2600","3600","73","9","11","8","8","-0.4444444444444444","2.388888888888889","2.8333333333333335","6.588392709732668","2118033770.3055556","-0.3333333333333333","1.5555555555555556","1.8888888888888888","3.822782166840339","10458.888888888889","0.36363636363636365","2.4545454545454546","2.090909090909091","5.120409588764686","1013305.0909090909","-2.25","1.5","3.75","8.406059073680188","579746904.75","0.125","4.125","4","9.90051499786999","8950000000.875"
"201","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-KYGwCaGLkI3bOk-Y02k","1","725","900","81","3","1","0","5","-0.1111111111111111","3","3.111111111111111","7.432546973548436","5555571866.777778","-1","1","2","3.950510025520188","12265.333333333334","2","4","2","5.0413926851582245","110000","NaN","NaN","NaN","NaN","NaN","0","4","4","10.000000000043428","10000000001"
"202","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-KYGwYiX88lTpcf7ymiy","2","1175","1600","74","8","4","2","2","-0.4375","2.0625","2.5","5.496248000460901","1338456358.3125","-0.375","1.625","2","4.072842253512363","15604.25","-0.5","1.5","2","4.414494334406513","36328.25","-2","2","4","8.849626320781304","707515792","1","5","4","10.000000000043428","10000000001"
"203","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2PxtCNp7eMdho6XhT","3","1200","1700","71","4","3","7","3","-0.9411764705882353","2.0588235294117645","3","7.0219741027077145","2102260002.5294118","-0.75","1","1.75","3.82498618469597","14758","-0.3333333333333333","1.6666666666666667","2","4.360700559062834","40951.333333333336","-2","1.7142857142857142","3.7142857142857144","8.713073332846928","819748307.7142857","0.6666666666666666","4.666666666666667","4","10.000000000043428","10000000001"
"204","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2QGaNY_26a_Wr9x9O","4","1450","1800","81","4","4","2","8","-0.1111111111111111","3","3.111111111111111","7.347249320617966","3812332788.888889","-0.75","1.25","2","4.222313168348227","19408","-0.25","1.75","2","4.718965511933547","66345","-1.5","2.5","4","8.715868759340538","766818591","0.625","4.625","4","9.8817044414144","8386001250.75"
"205","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2QaaSFCZNSXI5rDt7","5","2975","3300","91","8","13","4","8","-0.15151515151515152","2.4545454545454546","2.606060606060606","6.189650734337314","2471496136.151515","-0.5","1.375","1.875","4.117960246399777","18137.25","-0.23076923076923078","1.6923076923076923","1.9230769230769231","4.465071032965013","55635.307692307695","0.5","4","3.5","8.31721720826014","389626032","0","4","4","10.000000000043428","10000000001"
"206","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2Qu3aXiGWrU0JKW05","6","3425","3700","93","7","13","5","12","0.13513513513513514","3","2.864864864864865","6.77268652132212","3069544029.4324327","-0.2857142857142857","1.7142857142857142","2","4.094959260583076","15198.142857142857","0.46153846153846156","2.4615384615384617","2","4.860704131024475","149023.46153846153","0.2","3.8","3.6","7.947105683623593","514215077.2","0","4","4","9.916667028616734","9250000834.25"
"207","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2REOhJH8of4ozu9EY","7","3100","3400","92","2","9","11","12","0.058823529411764705","3.411764705882353","3.3529411764705883","7.9368371042960515","3410582218.6764708","0.5","2.5","2","4.237806847484267","17466.5","0.1111111111111111","2.3333333333333335","2.2222222222222223","5.511848138409778","12547470.777777778","0.18181818181818182","4","3.8181818181818183","8.433655478364399","440620295.8181818","-0.16666666666666666","3.8333333333333335","4","9.916667028616734","9250000834.25"
"208","tQ6R6WbBcoQMuRGQgSEKhPVflxh2","103","-Kb2RUCuQw91AOVFq0lT","8","2625","2900","91","6","10","6","7","0.2413793103448276","3.0689655172413794","2.8275862068965516","6.670392944984794","2476235571.9310346","-0.3333333333333333","1.6666666666666667","2","4.308684140446621","20564.166666666668","0.7","2.7","2","5.015391216851421","231027","0.3333333333333333","4","3.6666666666666665","7.905896398843516","301399654","0","4","4","10.000000000043428","10000000001"
"209","tathAIQslXdtspHBNzrcoearMgA2","104","-Kh9-MkGJohs9cDybQoN","1","1625","2000","82","7","6","1","6","-0.35","2.25","2.6","6.084670170901666","3004257699.25","-0.8571428571428571","1","1.8571428571428572","3.733623584747098","10164.714285714286","-0.16666666666666666","1.8333333333333333","2","4.605502855396901","156534.33333333334","-2","1","3","7.925021192161673","84143620","0.3333333333333333","4.333333333333333","4","10.000000000043428","10000000001"
"210","uAJ4nRUy0KN4fCFdv3C0qzvv04M2","105","-KYFaxKbb0zqTbfQSrVC","1","2450","2900","85","6","10","8","5","-0.41379310344827586","2.3448275862068964","2.7586206896551726","6.474664815861529","1810154987.8965516","-0.6666666666666666","1.1666666666666667","1.8333333333333333","3.8187842036505457","11099","-0.1","1.9","2","4.922610186130079","164076.8","-0.625","3","3.625","8.203309072070395","311598410.25","-0.4","3.6","4","10.000000000043428","10000000001"
"211","uAJ4nRUy0KN4fCFdv3C0qzvv04M2","105","-KYFbB3vQnu-bWT-rtfS","2","1850","2400","78","7","7","5","5","-0.5","2.3333333333333335","2.8333333333333335","6.5423467148210035","2302748509.375","-0.42857142857142855","1.4285714285714286","1.8571428571428572","3.9795743150336826","14722.857142857143","-0.42857142857142855","1.7142857142857142","2.142857142857143","4.910736292633826","1483104.5714285714","-1.4","2.6","4","8.956829380362866","1051095885.6","0.2","4.2","4","10.000000000043428","10000000001"
"212","uAJ4nRUy0KN4fCFdv3C0qzvv04M2","105","-KYFbPm6g_Op6JzxDgzw","3","2300","2700","86","7","4","5","11","-0.5185185185185185","2.5925925925925926","3.111111111111111","7.374592347615506","4052877873.5555553","-0.8571428571428571","1","1.8571428571428572","3.9483572759976364","16040.714285714286","-0.75","1.25","2","4.7918909459810415","68682.25","0","3.8","3.8","8.488921161831264","425463112.4","-0.45454545454545453","3.5454545454545454","4","9.987574805504977","9754545455.454546"
"213","uAJ4nRUy0KN4fCFdv3C0qzvv04M2","105","-KYFc_kP9C69Kx8TIdgc","4","1825","2400","77","8","2","4","10","-0.9583333333333334","2.2083333333333335","3.1666666666666665","7.282423983876974","3772022114.875","-0.875","1.125","2","3.9172053054251244","10210","-1","1","2","4.723063987291967","54520.5","-1.75","2.25","4","8.695762418628293","545085007","-0.7","3.3","4","9.92113555205493","8834800000.8"
"214","uAJ4nRUy0KN4fCFdv3C0qzvv04M2","105","-KYFcfW0V1epU7Aiucms","5","2075","4000","52","11","8","12","9","-1.925","1.05","2.975","6.742043677669298","2077610649.725","-0.9090909090909091","1.0909090909090908","2","3.9910945568524454","12682.636363636364","-1.125","1","2.125","5.071446130743834","1408243","-2.5833333333333335","1.0833333333333333","3.6666666666666665","8.017344466014487","174417544","-3","1","4","9.888889371474503","9000001112"
"215","uGSOapuSWZfkLATt17O3ERtfhxM2","106","-Kdfd7hdgFyfRdajzlZ0","1","3250","4000","82","9","8","9","14","-0.2","2.9","3.1","7.268614620177084","3560423271.15","0","2","2","3.9689199855207633","12094.666666666666","0.625","2.625","2","5.1491860943557795","169462","-0.4444444444444444","3.3333333333333335","3.7777777777777777","8.203424020215811","268385142.66666666","-0.6428571428571429","3.357142857142857","4","10.000000000043428","10000000001"
"216","uy7KtthbKnVlCuzhVH945kZFADL2","107","-KfHIfi7QIoSYRMkGNxR","1","2325","3600","65","13","5","12","6","-1.4166666666666667","1.4722222222222223","2.888888888888889","6.447803478563967","1769739726.4444444","-0.8461538461538461","1.1538461538461537","2","3.956126429541477","12429.846153846154","-0.6","1.4","2","4.673212835025471","61728","-2.4166666666666665","1.25","3.6666666666666665","8.110434789072976","309179993.1666667","-1.3333333333333333","2.6666666666666665","4","10.000000000043428","10000000001"
"217","vleUefqBjPVMxHihtsoF732fSHv2","108","-KYF8Cbvx9-1Xda8Sm0T","1","2350","3300","72","11","7","0","15","-1.1515151515151516","1.7575757575757576","2.909090909090909","6.824800969162668","4248505765.030303","-1","1","2","3.985730471559711","13594.636363636364","-0.42857142857142855","1.5714285714285714","2","4.575172201203889","75813.28571428571","NaN","NaN","NaN","NaN","NaN","-1.6","2.4","4","9.956612759118933","9346667334.133333"
"218","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYF1uWflgBwAPrUue0e","1","2225","3000","75","8","10","6","6","-0.6333333333333333","2.066666666666667","2.7","6.254135143024328","1514531339.5","-0.375","1.625","2","4.2134480118522974","17838.25","0.5","2.5","2","4.660350324156036","95694.3","-2.1666666666666665","1.3333333333333333","3.5","8.136933486236675","222471755.33333334","-1.3333333333333333","2.6666666666666665","4","9.748561006155182","7350001667.333333"
"219","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFhIvwDhcM91ZOatYs","2","2750","3200","86","9","9","7","7","-0.0625","2.75","2.8125","6.685085199181069","2226574334.4375","-0.2222222222222222","1.7777777777777777","2","4.194853289630342","17424","0.6666666666666666","2.888888888888889","2.2222222222222223","5.498627531185976","14823041.444444444","-0.5714285714285714","2.857142857142857","3.4285714285714284","8.097342712306192","159544929.42857143","-0.2857142857142857","3.7142857142857144","4","10.000000000043428","10000000001"
"220","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFhn81q3aCQBb4d4aZ","3","2875","3300","88","7","7","11","8","-0.15151515151515152","2.909090909090909","3.0606060606060606","7.008670393146602","2319658096.3636365","0.2857142857142857","2.2857142857142856","2","4.021017531260872","11837.57142857143","0.42857142857142855","2.4285714285714284","2","4.425373550265786","103073.14285714286","-0.7272727272727273","3","3.727272727272727","8.45885806452968","477082072.54545456","-0.25","3.75","4","9.889243336665597","8912501250.875"
"221","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFiAHHvN3H2VXrMvSD","4","3150","3500","90","8","11","7","9","-0.11428571428571428","2.6857142857142855","2.8","6.596758399230673","2413877067.3714285","-0.125","1.875","2","4.220120470894619","18152.875","0.45454545454545453","2.4545454545454546","2","4.780043852066315","9166697.636363637","-0.5714285714285714","2.857142857142857","3.4285714285714284","7.857286424630621","174959779.14285713","-0.4444444444444444","3.5555555555555554","4","9.949343651196976","9240000000.777779"
"222","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFieClhRfgKAhiu8Re","5","3500","4000","88","7","12","9","12","-0.2","2.8","3","6.994664775045981","2638522477.15","0.14285714285714285","2.142857142857143","2","4.214826902350334","17234.714285714286","0.3333333333333333","2.4166666666666665","2.0833333333333335","4.846146664863405","701931.0833333334","-0.6666666666666666","3","3.6666666666666665","8.16593133653207","217815029.1111111","-0.5833333333333334","3.4166666666666665","4","9.886305056519781","8631001667.333334"
"223","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFj6T0Dy6XjQFZIMVU","6","3350","3800","89","8","11","11","8","0","2.9473684210526314","2.9473684210526314","6.823054297591557","2093042499.3947368","0.5","2.5","2","4.092217285704246","14735.875","0.45454545454545453","2.5454545454545454","2.090909090909091","4.930597230144492","282246.45454545453","-0.5454545454545454","3.1818181818181817","3.727272727272727","8.416523787689469","389490215.6363636","-0.375","3.625","4","9.96499922833395","9406000000.875"
"224","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFjdoO93rTr5rMalI4","7","2625","3000","88","7","10","8","5","-0.16666666666666666","2.6","2.7666666666666666","6.324479690657146","1715145361.0333333","-0.14285714285714285","1.8571428571428572","2","4.035799971704665","13741.42857142857","0.4","2.4","2","4.579805428107437","105424.7","-0.875","2.75","3.625","8.220963221904853","396650048.75","-0.2","3.8","4","9.983606172293705","9656002000.8"
"225","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFjuJYDZ49t7pnodEo","8","1700","1800","95","5","6","1","6","-0.1111111111111111","2.6666666666666665","2.7777777777777777","6.336227162797932","2961613262.8333335","0","2","2","3.9317457635301016","10282.4","0","2","2","4.461271715297712","61878.333333333336","-1","3","4","8.123904027436497","133016044","-0.16666666666666666","3.8333333333333335","4","9.916970965581582","8862600000.833334"
"226","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFkPs85UMJPEaRfFOT","9","2225","2600","86","7","11","5","3","0.19230769230769232","2.8076923076923075","2.6153846153846154","6.022126582016086","1270347662.1538463","0.42857142857142855","2.4285714285714284","2","4.302493124402791","21063.14285714286","0.6363636363636364","2.6363636363636362","2","4.7890899836624845","88219.18181818182","-1","3","4","8.75556988823622","605584272","0","4","4","10.000000000043428","10000000001"
"227","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFkvRFxGXVOT_CeCDP","10","750","900","84","1","1","4","3","-0.6666666666666666","2.888888888888889","3.5555555555555554","8.173153186207905","2683805066.3333335","0","2","2","4.253192569878443","17914","0","2","2","5.588561886704794","387759","-1","3","4","8.582308598215583","428459980.5","-0.6666666666666666","3.3333333333333335","4","9.795796608808528","7480000000.666667"
"228","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFlCV6UT9GOelKcfHQ","11","1125","1200","94","3","2","5","2","-0.25","2.9166666666666665","3.1666666666666665","7.228632894899054","1976756008.75","0","2","2","4.350530819380828","22724.333333333332","0","2","2","4.947231716313675","110487","-0.6","3.4","4","8.759507769586389","744156591.2","0","4","4","10.000000000043428","10000000001"
"229","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFmJHN4-y8OWJjBACv","12","925","1000","93","1","4","1","4","0.3","3.2","2.9","7.232159430420035","4005910354.3","1","3","2","3.7237018939912674","5293","0.25","2.25","2","5.208734588869582","290376.5","1","4","3","7.7629540545570315","57936740","0","4","4","10.000000000043428","10000000001"
"230","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFoAPM17_BXaGNhH9U","13","825","900","92","3","5","0","1","0.3333333333333333","2.5555555555555554","2.2222222222222223","5.0801745746023705","1111180077","0","2","2","4.238420779847854","19015","0.6","2.6","2","4.60126176636687","112729.4","NaN","NaN","NaN","NaN","NaN","0","4","4","10.000000000043428","10000000001"
"231","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYFoaBHiZaNbSkf2XXr","14","1300","1400","93","4","2","5","3","0.2857142857142857","3.142857142857143","2.857142857142857","6.654271069585027","1672455823.7857144","0.25","2","1.75","3.3044472174288897","9452.75","0","2","2","4.810266530066925","64610","0.6","4","3.4","8.233033248952008","396202900","0","4","4","9.718768933193642","7144400000.666667"
"232","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYIKvFzkchh-7FZaUMe","15","1375","1400","99","2","3","1","8","0.07142857142857142","3.2857142857142856","3.2142857142857144","7.776688569065435","5243867658","0","2","2","4.376846573316254","24001","0","2","2","4.480734775497205","31611","1","4","3","7.146263576445719","14004370","0","4","4","9.941434864668281","9175000000.875"
"233","wdFXe6xEBreXiuKyyTRJXYb3fuw2","109","-KYILGnX1atfYAZGny28","16","1175","1400","84","4","2","8","0","-0.21428571428571427","2.857142857142857","3.0714285714285716","6.586534349469644","254441368","-0.25","1.75","2","3.9160717405004144","12676.25","1","3","2","4.558792973837623","39728.5","-0.5","3.375","3.875","8.428700997862265","445256123.75","NaN","NaN","NaN","NaN","NaN"
"234","wkakcEccQBPZcLxcKtmvSbdHFRs2","110","-KYEL3XcnD7iRPgY4KWX","1","3200","4000","80","12","9","7","12","-0.2","2.675","2.875","6.609788251776459","2842505792.3","-0.08333333333333333","1.8333333333333333","1.9166666666666667","3.778829938968112","11599.75","0.8888888888888888","2.888888888888889","2","4.740922890282547","99575.55555555556","-1.4285714285714286","2.2857142857142856","3.7142857142857144","8.146827570172274","209028043.42857143","-0.4166666666666667","3.5833333333333335","4","9.945789316641008","9353000000.916666"
"235","xIalT9WMsTZFz0OvaFeYQNkfW0g1","111","-KgsujkaGi0Xtv_puKOI","1","1900","2400","80","7","10","3","4","0","2.5416666666666665","2.5416666666666665","5.800519442279186","1692662267.9166667","-0.14285714285714285","1.8571428571428572","2","4.133341886305097","16865.571428571428","0.8","2.8","2","4.596111582897566","79045.9","-1.6666666666666667","2","3.6666666666666665","8.105985860471813","207661969.33333334","-0.5","3.5","4","10.000000000043428","10000000001"
"236","xIalT9WMsTZFz0OvaFeYQNkfW0g1","111","-Kgsv6g51mGTfbWljg86","2","2550","3800","68","5","14","8","11","-1.263157894736842","1.6842105263157894","2.9473684210526314","6.86078479878584","3015534943.3421054","-0.6","1.4","2","3.973878605722369","10321.8","-0.7142857142857143","1.2857142857142858","2","4.546412027719533","93964.35714285714","-2.375","1.375","3.75","8.398832617087361","573620090.75","-1.4545454545454546","2.5454545454545454","4","10.000000000043428","10000000001"
"237","xSp2uaoeORRpfEX0VFgL0VO9xvU2","112","-KfbZhCMWL_8_MhVGACa","1","2200","2800","79","10","5","8","5","-0.5714285714285714","2.1785714285714284","2.75","6.271296285448979","1591512229.2857144","-0.6","1.3","1.9","3.941344818481069","13641","0.4","2.4","2","4.755044159482362","2032324.8","-1.125","2.375","3.5","7.864533164542618","181505547.75","-0.6","3.4","4","9.898272338801597","8620000000.8"
"238","xoqMalxVZsQWKpcOvRlFFvjecCG3","113","-KYEL-xqXu1luW7F7CdR","1","1000","1400","72","4","4","4","2","-0.7142857142857143","2.142857142857143","2.857142857142857","6.280229296753967","1607585826.9285715","-0.75","1.25","2","3.954819706885506","13181.75","0","2","2","4.312561788198783","22709","-1.5","2.5","4","8.713421043532882","626514503","-0.5","3.5","4","10.000000000043428","10000000001"
"239","yD3SWfr3CMhA6fRcSwup9DGKcEB3","114","-KYFJNErv9LN3akUXlE4","1","2775","3700","75","10","11","7","9","-0.4594594594594595","2.3513513513513513","2.810810810810811","6.501904868354248","2567069291.810811","-0.4","1.4","1.8","3.752697716681105","13116.7","0.6363636363636364","2.6363636363636362","2","4.702437366014415","72374.09090909091","-1.7142857142857142","2.2857142857142856","4","8.759527419392384","711519500.8571428","-0.8888888888888888","3.111111111111111","4","10.000000000043428","10000000001"
"240","zfvcOKxX1ieZxdvxwBACbbTwZaM2","115","-KYFcp72GAzGaXQJH1Um","1","3125","4000","79","8","4","12","16","-0.425","3","3.425","7.975086227398627","4348708325.575","1","3","2","3.8610897777333846","10645.625","0","3","3","7.175720515857911","2504382040.5","-0.75","3","3.75","8.284320734162632","327559973.3333333","-1","3","4","10.000000000043428","10000000001"
"241","zfvcOKxX1ieZxdvxwBACbbTwZaM2","115","-KYFcwC51WnysyKyJem1","2","3200","4000","80","11","11","9","9","-0.8","2","2.8","6.4914338028278475","2244007057.475","0","2","2","4.111111347684737","14065.454545454546","-0.09090909090909091","2","2.090909090909091","4.988977365388127","258761.72727272726","-1.4444444444444444","2","3.4444444444444446","7.737593934185579","164141243.55555555","-2","2","4","9.990892317960249","9808890000.88889"
